sequence,monotonic_ns,elapsed_ms,publish_gap_ms,state,offboard_subscriptions,setpoint_subscriptions,command_subscriptions,arming_state,nav_state,offboard_enabled,failsafe,raw_gcs_lost,active_gcs_lost,heading_good,xy_reset_counter,z_reset_counter,heading_reset_counter,x,y,z,vx,vy,vz
318,1458241052416,32752.228,100.017,MOVE_FORWARD,1,1,1,2,14,1,0,0,0,0,4,12,3,-84.1189,9.3847,6.6173,-0.1954,-0.1824,0.0295
319,1458350335360,32861.511,109.283,MOVE_FORWARD,1,1,1,2,14,1,0,0,0,0,4,12,3,-84.1427,9.3709,6.6117,-0.1604,-0.1883,0.0288
320,1458439129952,32950.306,88.795,MOVE_FORWARD,1,1,1,2,14,1,0,0,0,0,4,12,3,-84.1694,9.3509,6.6056,-0.1408,-0.1967,0.0259
321,1458543011872,33054.188,103.882,MOVE_FORWARD,1,1,1,2,14,1,0,0,0,0,4,12,3,-84.1938,9.3283,6.6007,-0.0992,-0.2055,0.0183
322,1458639702688,33150.878,96.691,MOVE_FORWARD,1,1,1,2,14,1,0,0,0,0,4,12,3,-84.2165,9.3056,6.5951,-0.0761,-0.2024,0.0283
323,1458742733248,33253.909,103.031,MOVE_FORWARD,1,1,1,2,14,1,0,0,0,0,4,12,3,-84.2365,9.2812,6.5893,-0.0499,-0.1981,0.0384
324,1458841972896,33353.149,99.240,MOVE_FORWARD,1,1,1,2,14,1,0,0,0,0,4,12,3,-84.2522,9.2582,6.5841,-0.0292,-0.1999,0.0410
325,1458941976768,33453.153,100.004,MOVE_FORWARD,1,1,1,2,14,1,0,0,0,0,4,12,3,-84.2628,9.2366,6.5820,0.0031,-0.1843,0.0628
326,1459038170752,33549.346,96.194,MOVE_FORWARD,1,1,1,2,14,1,0,0,0,0,4,12,3,-84.2715,9.2109,6.5817,0.0183,-0.1748,0.0922
327,1459142089184,33653.265,103.918,MOVE_FORWARD,1,1,1,2,14,1,0,0,0,0,4,12,3,-84.2765,9.1863,6.5829,0.0610,-0.1807,0.1038
328,1459250253152,33761.429,108.164,MOVE_FORWARD,1,1,1,2,14,1,0,0,0,0,4,12,3,-84.2790,9.1569,6.5861,0.0760,-0.1609,0.1014
329,1459341233504,33852.409,90.980,MOVE_FORWARD,1,1,1,2,14,1,0,0,0,0,4,12,3,-84.2781,9.1280,6.5902,0.0837,-0.1510,0.0920
330,1459449224704,33960.400,107.991,MOVE_FORWARD,1,1,1,2,14,1,0,0,0,0,4,12,3,-84.2728,9.0959,6.5951,0.1032,-0.1296,0.0937
331,1459543303840,34054.480,94.079,MOVE_FORWARD,1,1,1,2,14,1,0,0,0,0,4,12,3,-84.2643,9.0659,6.5999,0.1101,-0.1226,0.0900
332,1459640576032,34151.752,97.272,MOVE_FORWARD,1,1,1,2,14,1,0,0,0,0,4,12,3,-84.2555,9.0298,6.6075,0.1296,-0.1088,0.0977
333,1459739743392,34250.919,99.167,MOVE_FORWARD,1,1,1,2,14,1,0,0,0,0,4,12,3,-84.2461,9.0014,6.6142,0.1249,-0.0955,0.1013
334,1459837147488,34348.323,97.404,MOVE_FORWARD,1,1,1,2,14,1,0,0,0,0,4,12,3,-84.2356,8.9739,6.6221,0.1406,-0.0724,0.0972
335,1459937040768,34448.217,99.893,MOVE_FORWARD,1,1,1,2,14,1,0,0,0,0,4,12,3,-84.2240,8.9518,6.6298,0.1500,-0.0511,0.1062
336,1460042887424,34554.063,105.847,MOVE_FORWARD,1,1,1,2,14,1,0,0,0,0,4,12,3,-84.2087,8.9243,6.6415,0.1490,-0.0282,0.0935
337,1460141765984,34652.942,98.879,MOVE_FORWARD,1,1,1,2,14,1,0,0,0,0,4,12,3,-84.1952,8.9059,6.6506,0.1555,-0.0158,0.0857
338,1460241175936,34752.352,99.410,MOVE_FORWARD,1,1,1,2,14,1,0,0,0,0,4,12,3,-84.1784,8.8886,6.6598,0.1520,0.0093,0.0745
339,1460342397760,34853.574,101.222,MOVE_FORWARD,1,1,1,2,14,1,0,0,0,0,4,12,3,-84.1611,8.8764,6.6668,0.1541,0.0270,0.0686
