sequence,monotonic_ns,elapsed_ms,publish_gap_ms,ros_timestamp_us,reliability,subscription_count,arming_state,nav_state,nav_state_user_intention,failsafe
304,4508118150098,30582.576,103.462,1786609874949372,reliable,1,1,4,4,0
305,4508224825054,30689.251,106.675,1786609875056013,reliable,1,1,4,4,0
306,4508328337968,30792.764,103.513,1786609875159525,reliable,1,1,4,4,0
307,4508424961596,30889.388,96.624,1786609875256148,reliable,1,1,4,4,0
308,4508528334770,30992.761,103.373,1786609875359522,reliable,1,1,4,4,0
309,4508623236852,31087.663,94.902,1786609875454425,reliable,1,1,4,4,0
310,4508728443671,31192.870,105.207,1786609875559626,reliable,1,1,4,4,0
311,4508825818979,31290.245,97.375,1786609875657010,reliable,1,1,4,4,0
312,4508929662433,31394.088,103.843,1786609875760848,reliable,1,1,4,4,0
313,4509023630385,31488.056,93.968,1786609875854820,reliable,1,1,4,4,0
314,4509127460146,31591.886,103.830,1786609875958647,reliable,1,1,4,4,0
315,4509224232821,31688.659,96.773,1786609876055508,reliable,1,1,4,4,0
316,4509327504765,31791.931,103.272,1786609876158691,reliable,1,1,4,4,0
317,4509425595203,31890.021,98.090,1786609876256777,reliable,1,1,4,4,0
318,4509529171358,31993.597,103.576,1786609876360357,reliable,1,1,4,4,0
319,4509624161523,32088.587,94.990,1786609876455353,reliable,1,1,4,4,0
320,4509728078903,32192.505,103.917,1786609876559267,reliable,1,1,4,4,0
321,4509823857733,32288.284,95.779,1786609876655043,reliable,1,1,4,4,0
322,4509927799332,32392.225,103.942,1786609876759001,reliable,1,1,4,4,0
323,4510025175742,32489.602,97.376,1786609876856360,reliable,1,1,4,4,0
324,4510129241181,32593.667,104.065,1786609876960426,reliable,1,1,4,4,0
325,4510223809337,32688.235,94.568,1786609877054998,reliable,1,1,4,4,0
326,4510327885293,32792.311,104.076,1786609877159065,reliable,1,1,4,4,0
327,4510423834682,32888.261,95.949,1786609877255036,reliable,1,1,4,4,0
328,4510527439013,32991.865,103.604,1786609877358628,reliable,1,1,4,4,0
329,4510624474241,33088.900,97.035,1786609877455659,reliable,1,1,4,4,0
330,4510728826737,33193.253,104.352,1786609877560009,reliable,1,1,4,4,0
331,4510823484994,33287.911,94.658,1786609877654675,reliable,1,1,4,4,0
332,4510927286235,33391.712,103.801,1786609877758462,reliable,1,1,4,4,0
333,4511024678174,33489.104,97.392,1786609877855868,reliable,1,1,4,4,0
334,4511128237717,33592.664,103.560,1786609877959464,reliable,1,1,4,4,0
335,4511224878321,33689.304,96.641,1786609878056064,reliable,1,1,4,4,0
336,4511328689630,33793.116,103.811,1786609878159876,reliable,1,1,4,4,0
337,4511422751786,33887.178,94.062,1786609878253942,reliable,1,1,4,4,0
338,4511526150527,33990.576,103.399,1786609878357332,reliable,1,1,4,4,0
339,4511623275503,34087.701,97.125,1786609878454464,reliable,1,1,4,4,0
340,4511726868499,34191.294,103.593,1786609878558052,reliable,1,1,4,4,0
341,4511825335125,34289.761,98.467,1786609878656526,reliable,1,1,4,4,0
342,4511929809213,34394.235,104.474,1786609878760993,reliable,1,1,4,4,0
343,4512022933427,34487.359,93.124,1786609878854126,reliable,1,1,4,4,0
344,4512126346884,34590.773,103.413,1786609878957528,reliable,1,1,4,4,0
345,4512223858887,34688.285,97.512,1786609879055048,reliable,1,1,4,4,0
346,4512327636562,34792.063,103.778,1786609879158820,reliable,1,1,4,4,0
347,4512423839888,34888.266,96.203,1786609879255022,reliable,1,1,4,4,0
348,4512527615899,34992.042,103.776,1786609879358797,reliable,1,1,4,4,0
349,4512623925918,35088.352,96.310,1786609879455113,reliable,1,1,4,4,0
350,4512727577193,35192.003,103.651,1786609879558759,reliable,1,1,4,4,0
351,4512823365645,35287.792,95.788,1786609879654553,reliable,1,1,4,4,0
352,4512926962373,35391.388,103.597,1786609879758151,reliable,1,1,4,4,0
